key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_catch_prac.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,613a9a0390a4c691677c1440,001,2021-12-16_16h06.36.099,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0060006,613a9a0390a4c691677c1440,61bbc5c79a1c66460f44041e,61bbc65e706e9b1ffbaa76ef,,,,,,-48.66660835,-111.3333474,1,0,0,response5disk,2.1843,-6.666607102,-2.000010788,1,0,0,rectangle,-6.666607102,-2.000010788,1,0,0,-4,-3,"[72,11,5,156,47,140,76,6,124,39]",-6.666607102,-2.000010788,1,0,0,0,14,14,71,1,LightBlue,LightBlue.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a9a0390a4c691677c1440,001,2021-12-16_16h06.36.099,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0060006,613a9a0390a4c691677c1440,61bbc5c79a1c66460f44041e,61bbc65e706e9b1ffbaa76ef,,,,,,-48.66660835,98.66665888,1,0,0,response7disk,1.284,-1.999980986,7.333322823,1,0,0,rectangle,-1.999980986,7.333322823,1,0,0,-4,3,"[72,11,5,156,47,140,76,6,124,39]",-1.999980986,7.333322823,1,0,0,0,15,15,59,1,Purple,Purple.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a9a0390a4c691677c1440,001,2021-12-16_16h06.36.099,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0060006,613a9a0390a4c691677c1440,61bbc5c79a1c66460f44041e,61bbc65e706e9b1ffbaa76ef,,,,,,44.00002038,100.6666589,1,0,0,response1disk,1.1011,-5.999981105,2.666656017,1,0,0,rectangle,-5.999981105,2.666656017,1,0,0,-4,1,"[72,11,5,156,47,140,76,6,124,39]",-5.999981105,2.666656017,1,0,0,0,16,16,24,1,DarkGreen,DarkGreen.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,613a9a0390a4c691677c1440,001,2021-12-16_16h06.36.099,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0060006,613a9a0390a4c691677c1440,61bbc5c79a1c66460f44041e,61bbc65e706e9b1ffbaa76ef,,,,,,-98.66660984,53.99999088,1,0,0,response7disk,1.8338,-11.3333146,11.33332294,1,0,0,rectangle,-11.3333146,11.33332294,1,0,0,-4,1,"[72,11,5,156,47,140,76,6,124,39]",-11.3333146,11.33332294,1,0,0,0,17,17,38,1,LightBlue,LightBlue.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a9a0390a4c691677c1440,001,2021-12-16_16h06.36.099,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0060006,613a9a0390a4c691677c1440,61bbc5c79a1c66460f44041e,61bbc65e706e9b1ffbaa76ef,,,,,,-29.99998182,87.33330486,1,0,0,response7disk,1.3669,2.66668582,-1.07288E-05,1,0,0,rectangle,2.66668582,-1.07288E-05,1,0,0,-4,-2,"[72,11,5,156,47,140,76,6,124,39]",2.66668582,-1.07288E-05,1,0,0,0,18,18,55,1,Turquiose,Turquiose.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a9a0390a4c691677c1440,001,2021-12-16_16h06.36.099,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0060006,613a9a0390a4c691677c1440,61bbc5c79a1c66460f44041e,61bbc65e706e9b1ffbaa76ef,,,,,,-41.99998218,77.33330456,1,0,0,response7disk,1.2173,-13.99998134,-0.666677415,1,0,0,rectangle,-13.99998134,-0.666677415,1,0,0,-4,1,"[72,11,5,156,47,140,76,6,124,39]",-13.99998134,-0.666677415,1,0,0,0,19,19,64,1,Pink,Pink.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,613a9a0390a4c691677c1440,001,2021-12-16_16h06.36.099,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0060006,613a9a0390a4c691677c1440,61bbc5c79a1c66460f44041e,61bbc65e706e9b1ffbaa76ef,,,,,,-45.9999823,-94.00001353,1,0,0,response5disk,4.3515,0.66668576,13.333323,1,0,0,rectangle,0.66668576,13.333323,1,0,0,-4,-3,"[72,11,5,156,47,140,76,6,124,39]",0.66668576,13.333323,1,0,0,0,20,20,8,1,Red,Red.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,613a9a0390a4c691677c1440,001,2021-12-16_16h06.36.099,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0060006,613a9a0390a4c691677c1440,61bbc5c79a1c66460f44041e,61bbc65e706e9b1ffbaa76ef,,,,,,-84.66660943,43.99999058,1,0,0,response7disk,1.9167,3.333393196,-1.07288E-05,1,0,0,rectangle,3.333393196,-1.07288E-05,1,0,0,-4,-1,"[72,11,5,156,47,140,76,6,124,39]",3.333393196,-1.07288E-05,1,0,0,0,21,21,36,1,LightBlue,LightBlue.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,613a9a0390a4c691677c1440,001,2021-12-16_16h06.36.099,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0060006,613a9a0390a4c691677c1440,61bbc5c79a1c66460f44041e,61bbc65e706e9b1ffbaa76ef,,,,,,102.6666888,-48.66667885,1,0,0,response3disk,2.1336,12.66668612,14.66665637,1,0,0,rectangle,12.66668612,14.66665637,1,0,0,-4,3,"[72,11,5,156,47,140,76,6,124,39]",12.66668612,14.66665637,1,0,0,0,22,22,60,1,DarkGreen,DarkGreen.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,613a9a0390a4c691677c1440,001,2021-12-16_16h06.36.099,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0060006,613a9a0390a4c691677c1440,61bbc5c79a1c66460f44041e,61bbc65e706e9b1ffbaa76ef,,,,,,-99.33331722,48.66665739,1,0,0,response7disk,1.3677,-11.3333146,-4.666677535,1,0,0,rectangle,-11.3333146,-4.666677535,1,0,0,-4,-4,"[72,11,5,156,47,140,76,6,124,39]",-11.3333146,-4.666677535,1,0,0,0,23,23,29,1,DarkGreen,DarkGreen.jpg,Purple,Purple.jpg,,
