key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,mouse_catch_prac.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-59,83,1,0,0,response7disk,1.584,-4,2,1,0,0,rectangle,-4,2,1,0,0,,1,"[91,158,156,16,77,68,17,144,46,83]",-4,2,1,0,0,0,14,14,71,1,LightBlue,LightBlue.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-24,59,1,0,0,response7disk,0.817,7,7,1,0,0,rectangle,30,-86,1,0,0,1,1,"[91,158,156,16,77,68,17,144,46,83]",-16,13,1,0,0,0,15,15,59,1,Purple,Purple.jpg,Yellow,Yellow.jpg,response3disk_3,rectangle
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,53,99,1,0,0,response1disk,1.886,-1,-4,1,0,0,rectangle,-60,-97,1,0,0,-1,-1,"[91,158,156,16,77,68,17,144,46,83]",-6,-11,1,0,0,0,16,16,24,1,DarkGreen,DarkGreen.jpg,DarkGreen,DarkGreen.jpg,response5disk_3,rectangle
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-72,80,1,0,0,response7disk,2.119,-8,2,1,0,0,rectangle,-8,2,1,0,0,-1,-2,"[91,158,156,16,77,68,17,144,46,83]",-8,2,1,0,0,0,17,17,38,1,LightBlue,LightBlue.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-69,90,1,0,0,response7disk,7.02,-23,18,1,0,0,rectangle,-23,18,1,0,0,-3,2,"[91,158,156,16,77,68,17,144,46,83]",-23,18,1,0,0,0,18,18,55,1,Turquiose,Turquiose.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-30,69,1,0,0,response7disk,0.749,-9,-3,1,0,0,rectangle,-9,-3,1,0,0,-3,1,"[91,158,156,16,77,68,17,144,46,83]",-9,-3,1,0,0,0,19,19,64,1,Pink,Pink.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-104,28,1,0,0,response7disk,0.967,-6,5,1,0,0,rectangle,-6,5,1,0,0,-3,-2,"[91,158,156,16,77,68,17,144,46,83]",-6,5,1,0,0,0,20,20,8,1,Red,Red.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-82,43,1,0,0,response7disk,1.25,-5,-1,1,0,0,rectangle,-5,-1,1,0,0,-3,-2,"[91,158,156,16,77,68,17,144,46,83]",-5,-1,1,0,0,0,21,21,36,1,LightBlue,LightBlue.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,120,-47,1,0,0,response3disk,1.803,-9,-4,1,0,0,rectangle,-9,-4,1,0,0,-3,-3,"[91,158,156,16,77,68,17,144,46,83]",-9,-4,1,0,0,0,22,22,60,1,DarkGreen,DarkGreen.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-48,36,1,0,0,response7disk,0.835,-3,12,1,0,0,rectangle,-3,12,1,0,0,-3,3,"[91,158,156,16,77,68,17,144,46,83]",-3,12,1,0,0,0,23,23,29,1,DarkGreen,DarkGreen.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-34,72,1,0,0,response7disk,0.783,2,8,1,0,0,rectangle,2,8,1,0,0,-3,-4,"[91,158,156,16,77,68,17,144,46,83]",2,8,1,0,0,0,24,24,15,1,Yellow,Yellow.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-52,66,1,0,0,response7disk,0.784,-10,15,1,0,0,rectangle,-10,15,1,0,0,-3,3,"[91,158,156,16,77,68,17,144,46,83]",-10,15,1,0,0,0,25,25,74,1,Purple,Purple.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,73,85,1,0,0,response1disk,1.418,13,-9,1,0,0,rectangle,13,-9,1,0,0,-3,-1,"[91,158,156,16,77,68,17,144,46,83]",13,-9,1,0,0,0,26,26,44,1,Purple,Purple.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60130bd289b4b215f94d9979,001,2021-12-16_23h05.12.872,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,60.0240096,60130bd289b4b215f94d9979,61bbc5c79a1c66460f44041e,61bbc60efc06e4a85c9dadff,,,-76,35,1,0,0,response7disk,1.201,-2,-7,1,0,0,rectangle,-2,-7,1,0,0,-3,-2,"[91,158,156,16,77,68,17,144,46,83]",-2,-7,1,0,0,0,27,27,37,1,LightBlue,LightBlue.jpg,Pink,Pink.jpg,,
