key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,mouse_catch_prac.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h08.56.109,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,57.66015107,6108878a6817adc0fb1bfbf9,61bbc5c79a1c66460f44041e,61bbc60c0f6f7e06c585d116,,,111.2000131,-28.00000685,1,0,0,response3disk,2.3147,-7.999988675,0.799993575,1,0,0,rectangle,-7.999988675,0.799993575,1,0,0,,3,"[137,124,80,147,110,154,94,116,161,64]",-7.999988675,0.799993575,1,0,0,0,14,14,71,1,LightBlue,LightBlue.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h08.56.109,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,57.66015107,6108878a6817adc0fb1bfbf9,61bbc5c79a1c66460f44041e,61bbc60c0f6f7e06c585d116,,,-93.59998995,40.79999417,1,0,0,response7disk,1.6485,5.600060356,-9.60000658,1,0,0,rectangle,5.600060356,-9.60000658,1,0,0,,1,"[137,124,80,147,110,154,94,116,161,64]",5.600060356,-9.60000658,1,0,0,0,15,15,59,1,Purple,Purple.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h08.56.109,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,57.66015107,6108878a6817adc0fb1bfbf9,61bbc5c79a1c66460f44041e,61bbc60c0f6f7e06c585d116,,,45.60006095,99.19997063,1,0,0,response1disk,1.2995,-1.59998858,3.19999361,1,0,0,rectangle,-1.59998858,3.19999361,1,0,0,,-3,"[137,124,80,147,110,154,94,116,161,64]",-1.59998858,3.19999361,1,0,0,0,16,16,24,1,DarkGreen,DarkGreen.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h08.56.109,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,57.66015107,6108878a6817adc0fb1bfbf9,61bbc5c79a1c66460f44041e,61bbc60c0f6f7e06c585d116,,,90.40001279,-36.80000699,1,0,0,response3disk,1.7156,-1.59998858,-1.600006461,1,0,0,rectangle,-1.59998858,-1.600006461,1,0,0,,1,"[137,124,80,147,110,154,94,116,161,64]",-1.59998858,-1.600006461,1,0,0,0,17,17,38,1,LightBlue,LightBlue.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h08.56.109,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,57.66015107,6108878a6817adc0fb1bfbf9,61bbc5c79a1c66460f44041e,61bbc60c0f6f7e06c585d116,,,-110.3999414,-42.40000707,1,0,0,response5disk,1.5114,2.40001148,8.799993694,1,0,0,rectangle,2.40001148,8.799993694,1,0,0,,-4,"[137,124,80,147,110,154,94,116,161,64]",2.40001148,8.799993694,1,0,0,0,18,18,55,1,Turquiose,Turquiose.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h08.56.109,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,57.66015107,6108878a6817adc0fb1bfbf9,61bbc5c79a1c66460f44041e,61bbc60c0f6f7e06c585d116,,,-36.7999891,111.1999708,1,0,0,response7disk,1.1043,8.800011575,-6.400006533,1,0,0,rectangle,8.800011575,-6.400006533,1,0,0,,2,"[137,124,80,147,110,154,94,116,161,64]",8.800011575,-6.400006533,1,0,0,0,19,19,64,1,Pink,Pink.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h08.56.109,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,57.66015107,6108878a6817adc0fb1bfbf9,61bbc5c79a1c66460f44041e,61bbc60c0f6f7e06c585d116,,,-34.39994024,-96.80000788,1,0,0,response5disk,1.9155,-6.399939823,-4.000006497,1,0,0,rectangle,-6.399939823,-4.000006497,1,0,0,,3,"[137,124,80,147,110,154,94,116,161,64]",-6.399939823,-4.000006497,1,0,0,0,20,20,8,1,Red,Red.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h08.56.109,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,57.66015107,6108878a6817adc0fb1bfbf9,61bbc5c79a1c66460f44041e,61bbc60c0f6f7e06c585d116,,,44.80001211,-80.00000763,1,0,0,response3disk,1.1833,5.600060356,-1.600006461,1,0,0,rectangle,5.600060356,-1.600006461,1,0,0,,1,"[137,124,80,147,110,154,94,116,161,64]",5.600060356,-1.600006461,1,0,0,0,21,21,36,1,LightBlue,LightBlue.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h08.56.109,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,57.66015107,6108878a6817adc0fb1bfbf9,61bbc5c79a1c66460f44041e,61bbc60c0f6f7e06c585d116,,,105.600013,-52.80000722,1,0,0,response3disk,2.9155,-0.799988568,-6.400006533,1,0,0,rectangle,-0.799988568,-6.400006533,1,0,0,,-2,"[137,124,80,147,110,154,94,116,161,64]",-0.799988568,-6.400006533,1,0,0,0,22,22,60,1,DarkGreen,DarkGreen.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021-12-16_23h08.56.109,jm_natural_scene_simialrity_2-12-2021_version2,2021.2.3,Win32,57.66015107,6108878a6817adc0fb1bfbf9,61bbc5c79a1c66460f44041e,61bbc60c0f6f7e06c585d116,,,-71.19998962,61.59999448,1,0,0,response7disk,1.6278,-2.399939764,1.599993587,1,0,0,rectangle,-2.399939764,1.599993587,1,0,0,,1,"[137,124,80,147,110,154,94,116,161,64]",-2.399939764,1.599993587,1,0,0,0,23,23,29,1,DarkGreen,DarkGreen.jpg,Purple,Purple.jpg,,
