key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_catch_prac.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,136,42,1,0,0,response1disk,1.9519,-14,8,1,0,0,rectangle,-14,8,1,0,0,,3,"[33,31,42,72,127,8,129,72,75,66]",-14,8,1,0,0,0,14,14,7,1,Red,Red.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,25,-60,1,0,0,response3disk,2.1422,-3,0,1,0,0,rectangle,-3,0,1,0,0,,-4,"[33,31,42,72,127,8,129,72,75,66]",-3,0,1,0,0,0,15,15,21,1,LightGreen,LightGreen.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-106,48,1,0,0,response7disk,1.8672,-3,-9,1,0,0,rectangle,-3,-9,1,0,0,,-3,"[33,31,42,72,127,8,129,72,75,66]",-3,-9,1,0,0,0,16,16,10,1,Yellow,Yellow.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-42,81,1,0,0,response7disk,1.9591,-6,2,1,0,0,rectangle,-6,2,1,0,0,,1,"[33,31,42,72,127,8,129,72,75,66]",-6,2,1,0,0,0,17,17,50,1,DarkBlue,DarkBlue.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-58,-109,1,0,0,response5disk,2.1887,13,-9,1,0,0,rectangle,13,-9,1,0,0,,-3,"[33,31,42,72,127,8,129,72,75,66]",13,-9,1,0,0,0,18,18,67,1,LightBlue,LightBlue.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,88,104,1,0,0,response1disk,1.0337,13,15,1,0,0,rectangle,13,15,1,0,0,,1,"[33,31,42,72,127,8,129,72,75,66]",13,15,1,0,0,0,19,19,0,1,Red,Red.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,93,-72,1,0,0,response3disk,1.5707,-8,2,1,0,0,rectangle,-8,2,1,0,0,,-4,"[33,31,42,72,127,8,129,72,75,66]",-8,2,1,0,0,0,20,20,77,1,Purple,Purple.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,71,77,1,0,0,response1disk,1.0567,8,18,1,0,0,rectangle,8,18,1,0,0,,-2,"[33,31,42,72,127,8,129,72,75,66]",8,18,1,0,0,0,21,21,17,1,LightGreen,LightGreen.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-52,-110,1,0,0,response5disk,1.8178,10,14,1,0,0,rectangle,10,14,1,0,0,,3,"[33,31,42,72,127,8,129,72,75,66]",10,14,1,0,0,0,22,22,37,1,LightBlue,LightBlue.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa48cbe7b244412adf37bb1,001,2021-12-06_04h18.19.488,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,60.0024001,5fa48cbe7b244412adf37bb1,61ad71e11ddd29ccf7a27d5b,61ad72c34004b356baa028c6,,,,,,-38,140,1,0,0,response7disk,1.3518,8,12,1,0,0,rectangle,8,12,1,0,0,,-2,"[33,31,42,72,127,8,129,72,75,66]",8,12,1,0,0,0,23,23,4,1,Red,Red.jpg,Turquiose,Turquiose.jpg,,
