key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,mouse_catch_prac.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,35,74,1,0,0,response1disk,1.0332,2,13,1,0,0,rectangle,2,13,1,0,0,,-1,"[116,55,152,161,0,39,53,56,21,41]",2,13,1,0,0,0,14,14,60,1,DarkGreen,DarkGreen.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-42,90,1,0,0,response7disk,1.0332,-8,-5,1,0,0,rectangle,-8,-5,1,0,0,,-4,"[116,55,152,161,0,39,53,56,21,41]",-8,-5,1,0,0,0,15,15,43,1,Pink,Pink.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-42,87,1,0,0,response7disk,1.683,-7,-3,1,0,0,rectangle,-7,-3,1,0,0,,-4,"[116,55,152,161,0,39,53,56,21,41]",-7,-3,1,0,0,0,16,16,79,1,Purple,Purple.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,100,-35,1,0,0,response3disk,1.5498,0,5,1,0,0,rectangle,0,5,1,0,0,,-3,"[116,55,152,161,0,39,53,56,21,41]",0,5,1,0,0,0,17,17,72,1,DarkBlue,DarkBlue.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-57,91,1,0,0,response7disk,1.7994,1,15,1,0,0,rectangle,1,15,1,0,0,,1,"[116,55,152,161,0,39,53,56,21,41]",1,15,1,0,0,0,18,18,63,1,DarkBlue,DarkBlue.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-31,86,1,0,0,response7disk,0.6833,10,18,1,0,0,rectangle,10,18,1,0,0,,3,"[116,55,152,161,0,39,53,56,21,41]",10,18,1,0,0,0,19,19,57,1,DarkBlue,DarkBlue.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-47,70,1,0,0,response7disk,2.5163,-1,16,1,0,0,rectangle,-63,-102,1,0,0,-1,-1,"[116,55,152,161,0,39,53,56,21,41]",-1,0,1,0,0,0,20,20,56,1,LightBlue,LightBlue.jpg,Yellow,Yellow.jpg,response5disk_3,rectangle
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-42,69,1,0,0,response7disk,1.8665,-12,11,1,0,0,rectangle,-12,11,1,0,0,-1,3,"[116,55,152,161,0,39,53,56,21,41]",-12,11,1,0,0,0,21,21,16,1,Yellow,Yellow.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-28,54,1,0,0,response7disk,1.4829,0,9,1,0,0,rectangle,0,9,1,0,0,-1,3,"[116,55,152,161,0,39,53,56,21,41]",0,9,1,0,0,0,22,22,53,1,LightGreen,LightGreen.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3838d8479f4bc5723974,001,2021-12-05_20h17.51.294,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.97361161,613a3838d8479f4bc5723974,61ad71e11ddd29ccf7a27d5b,61ad72a97e8cd868b15d234a,,,,,,-34,63,1,0,0,response7disk,0.8,-3,8,1,0,0,rectangle,-3,8,1,0,0,-1,-4,"[116,55,152,161,0,39,53,56,21,41]",-3,8,1,0,0,0,23,23,10,1,Yellow,Yellow.jpg,LightGreen,LightGreen.jpg,,
