key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,mouse_catch_prac.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-97,45,1,0,0,response7disk,1.8675,-20,-4,1,0,0,rectangle,-20,-4,1,0,0,1,2,"[84,91,153,133,124,149,64,23,43,95]",-20,-4,1,0,0,0,24,24,76,1,Pink,Pink.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,40,-104,1,0,0,response3disk,2.5159,-4,6,1,0,0,rectangle,-4,6,1,0,0,1,3,"[84,91,153,133,124,149,64,23,43,95]",-4,6,1,0,0,0,25,25,79,1,Purple,Purple.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,22,104,1,0,0,response1disk,0.9181,5,4,1,0,0,rectangle,5,4,1,0,0,1,3,"[84,91,153,133,124,149,64,23,43,95]",5,4,1,0,0,0,26,26,24,1,DarkGreen,DarkGreen.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-75,-34,1,0,0,response5disk,1.3176,-8,18,1,0,0,rectangle,-8,18,1,0,0,1,-3,"[84,91,153,133,124,149,64,23,43,95]",-8,18,1,0,0,0,27,27,70,1,Purple,Purple.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-62,88,1,0,0,response7disk,1.1176,-10,-17,1,0,0,rectangle,-10,-17,1,0,0,1,-2,"[84,91,153,133,124,149,64,23,43,95]",-10,-17,1,0,0,0,28,28,4,1,Red,Red.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-65,-44,1,0,0,response5disk,2.8334,-6,12,1,0,0,rectangle,-6,12,1,0,0,1,-4,"[84,91,153,133,124,149,64,23,43,95]",-6,12,1,0,0,0,29,29,71,1,LightBlue,LightBlue.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-52,111,1,0,0,response7disk,0.9827,-8,0,1,0,0,rectangle,-8,0,1,0,0,1,-4,"[84,91,153,133,124,149,64,23,43,95]",-8,0,1,0,0,0,30,30,48,1,Turquiose,Turquiose.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-88,-51,1,0,0,response5disk,1.7859,-22,0,1,0,0,rectangle,-22,0,1,0,0,1,-2,"[84,91,153,133,124,149,64,23,43,95]",-22,0,1,0,0,0,31,31,43,1,Pink,Pink.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,46,106,1,0,0,response1disk,0.8497,-8,0,1,0,0,rectangle,-8,0,1,0,0,1,-1,"[84,91,153,133,124,149,64,23,43,95]",-8,0,1,0,0,0,32,32,42,1,Pink,Pink.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,33,-105,1,0,0,response3disk,2.9668,-6,0,1,0,0,rectangle,-6,0,1,0,0,1,2,"[84,91,153,133,124,149,64,23,43,95]",-6,0,1,0,0,0,33,33,36,1,LightBlue,LightBlue.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-85,50,1,0,0,response7disk,1.5038,-16,5,1,0,0,rectangle,-16,5,1,0,0,1,-1,"[84,91,153,133,124,149,64,23,43,95]",-16,5,1,0,0,0,34,34,27,1,DarkGreen,DarkGreen.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-91,-49,1,0,0,response5disk,1.7723,-4,-9,1,0,0,rectangle,-4,-9,1,0,0,1,-1,"[84,91,153,133,124,149,64,23,43,95]",-4,-9,1,0,0,0,35,35,74,1,Purple,Purple.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-85,49,1,0,0,response7disk,1.2485,6,-3,1,0,0,rectangle,6,-3,1,0,0,1,-4,"[84,91,153,133,124,149,64,23,43,95]",6,-3,1,0,0,0,36,36,26,1,DarkGreen,DarkGreen.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,99,-49,1,0,0,response3disk,2.1735,6,6,1,0,0,rectangle,6,6,1,0,0,1,-4,"[84,91,153,133,124,149,64,23,43,95]",6,6,1,0,0,0,37,37,58,1,Pink,Pink.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-45,87,1,0,0,response7disk,1.1166,3,-15,1,0,0,rectangle,3,-15,1,0,0,1,-3,"[84,91,153,133,124,149,64,23,43,95]",3,-15,1,0,0,0,38,38,6,1,Red,Red.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-105,-46,1,0,0,response5disk,1.2676,-18,-2,1,0,0,rectangle,-18,-2,1,0,0,1,3,"[84,91,153,133,124,149,64,23,43,95]",-18,-2,1,0,0,0,39,39,46,1,LightGreen,LightGreen.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-90,61,1,0,0,response7disk,1.852,-19,4,1,0,0,rectangle,-19,4,1,0,0,1,-3,"[84,91,153,133,124,149,64,23,43,95]",-19,4,1,0,0,0,40,40,31,1,Turquiose,Turquiose.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-64,-90,1,0,0,response5disk,2.217,5,-4,1,0,0,rectangle,5,-4,1,0,0,1,3,"[84,91,153,133,124,149,64,23,43,95]",5,-4,1,0,0,0,41,41,66,1,Turquiose,Turquiose.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-50,82,1,0,0,response7disk,1.2494,-14,18,1,0,0,rectangle,-37,-111,1,0,0,-1,-1,"[84,91,153,133,124,149,64,23,43,95]",2,5,1,0,0,0,42,42,59,1,Purple,Purple.jpg,Yellow,Yellow.jpg,response5disk_3,rectangle
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-93,34,1,0,0,response7disk,3.7347,-17,6,1,0,0,rectangle,-17,6,1,0,0,-1,-4,"[84,91,153,133,124,149,64,23,43,95]",-17,6,1,0,0,0,43,43,5,1,Red,Red.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-64,90,1,0,0,response7disk,2.3007,1,-11,1,0,0,rectangle,1,-11,1,0,0,-1,3,"[84,91,153,133,124,149,64,23,43,95]",1,-11,1,0,0,0,44,44,53,1,LightGreen,LightGreen.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-115,-72,1,0,0,response5disk,1.8031,5,7,1,0,0,rectangle,5,7,1,0,0,-1,2,"[84,91,153,133,124,149,64,23,43,95]",5,7,1,0,0,0,45,45,34,1,Turquiose,Turquiose.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,69,-47,1,0,0,response3disk,3.1867,14,8,1,0,0,rectangle,14,8,1,0,0,-1,-2,"[84,91,153,133,124,149,64,23,43,95]",14,8,1,0,0,0,46,46,45,1,Yellow,Yellow.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,107,-42,1,0,0,response3disk,1.1998,14,6,1,0,0,rectangle,14,6,1,0,0,-1,-2,"[84,91,153,133,124,149,64,23,43,95]",14,6,1,0,0,0,47,47,1,1,Red,Red.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-91,111,1,0,0,response7disk,1.6834,-16,4,1,0,0,rectangle,-16,4,1,0,0,-1,-3,"[84,91,153,133,124,149,64,23,43,95]",-16,4,1,0,0,0,48,48,54,1,DarkGreen,DarkGreen.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,50,111,1,0,0,response1disk,0.901,5,18,1,0,0,rectangle,5,18,1,0,0,-1,3,"[84,91,153,133,124,149,64,23,43,95]",5,18,1,0,0,0,49,49,9,1,Yellow,Yellow.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,37,103,1,0,0,response1disk,0.9179,-3,1,1,0,0,rectangle,-3,1,1,0,0,-1,-1,"[84,91,153,133,124,149,64,23,43,95]",-3,1,1,0,0,0,50,50,30,1,Turquiose,Turquiose.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-42,123,1,0,0,response7disk,1.1844,-2,17,1,0,0,rectangle,-2,17,1,0,0,-1,-1,"[84,91,153,133,124,149,64,23,43,95]",-2,17,1,0,0,0,51,51,14,1,Yellow,Yellow.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,43,116,1,0,0,response1disk,0.9166,3,2,1,0,0,rectangle,3,2,1,0,0,-1,-1,"[84,91,153,133,124,149,64,23,43,95]",3,2,1,0,0,0,52,52,17,1,LightGreen,LightGreen.jpg,LightGreen,LightGreen.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-63,105,1,0,0,response7disk,1.8833,3,0,1,0,0,rectangle,3,0,1,0,0,-1,-3,"[84,91,153,133,124,149,64,23,43,95]",3,0,1,0,0,0,53,53,11,1,Yellow,Yellow.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,82,-48,1,0,0,response3disk,1.6844,7,-2,1,0,0,rectangle,7,-2,1,0,0,-1,-2,"[84,91,153,133,124,149,64,23,43,95]",7,-2,1,0,0,0,54,54,32,1,Turquiose,Turquiose.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-89,48,1,0,0,response7disk,1.4162,-8,-7,1,0,0,rectangle,-8,-7,1,0,0,-1,2,"[84,91,153,133,124,149,64,23,43,95]",-8,-7,1,0,0,0,55,55,37,1,LightBlue,LightBlue.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,103,69,1,0,0,response1disk,2.434,-6,-3,1,0,0,rectangle,-6,-3,1,0,0,-1,-1,"[84,91,153,133,124,149,64,23,43,95]",-6,-3,1,0,0,0,56,56,18,1,LightGreen,LightGreen.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,98,66,1,0,0,response1disk,1.8512,7,15,1,0,0,rectangle,7,15,1,0,0,-1,-3,"[84,91,153,133,124,149,64,23,43,95]",7,15,1,0,0,0,57,57,51,1,Pink,Pink.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-90,55,1,0,0,response7disk,2.1995,-13,-1,1,0,0,rectangle,-13,-1,1,0,0,-1,3,"[84,91,153,133,124,149,64,23,43,95]",-13,-1,1,0,0,0,58,58,47,1,DarkGreen,DarkGreen.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-99,-37,1,0,0,response5disk,2.7171,4,-8,1,0,0,rectangle,4,-8,1,0,0,-1,-4,"[84,91,153,133,124,149,64,23,43,95]",4,-8,1,0,0,0,59,59,16,1,Yellow,Yellow.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-64,100,1,0,0,response7disk,2.2857,2,15,1,0,0,rectangle,2,15,1,0,0,-1,-3,"[84,91,153,133,124,149,64,23,43,95]",2,15,1,0,0,0,60,60,22,1,LightGreen,LightGreen.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-87,-136,1,0,0,response5disk,1.5668,-22,-2,1,0,0,rectangle,-22,-2,1,0,0,-1,2,"[84,91,153,133,124,149,64,23,43,95]",-22,-2,1,0,0,0,61,61,38,1,LightBlue,LightBlue.jpg,Purple,Purple.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-61,94,1,0,0,response7disk,1.3159,-2,9,1,0,0,rectangle,-2,9,1,0,0,-1,-2,"[84,91,153,133,124,149,64,23,43,95]",-2,9,1,0,0,0,62,62,78,1,Pink,Pink.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-58,-82,1,0,0,response5disk,1.4492,-15,-4,1,0,0,rectangle,33,-109,1,0,0,1,1,"[84,91,153,133,124,149,64,23,43,95]",3,16,1,0,0,0,63,63,63,1,DarkBlue,DarkBlue.jpg,LightGreen,LightGreen.jpg,response3disk_3,rectangle
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-99,-30,1,0,0,response5disk,3.1334,-21,1,1,0,0,rectangle,-21,1,1,0,0,1,-1,"[84,91,153,133,124,149,64,23,43,95]",-21,1,1,0,0,0,64,64,19,1,LightGreen,LightGreen.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-57,84,1,0,0,response7disk,1.314,-13,3,1,0,0,rectangle,-13,3,1,0,0,1,1,"[84,91,153,133,124,149,64,23,43,95]",-13,3,1,0,0,0,65,65,40,1,DarkBlue,DarkBlue.jpg,Pink,Pink.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609190b7869cb8cba8c18c04,001,2021-12-05_23h16.07.849,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,59.88382538,609190b7869cb8cba8c18c04,61ad71e11ddd29ccf7a27d5b,61ad7244cd739902d5c56436,,,-50,94,1,0,0,response7disk,0.8513,-9,15,1,0,0,rectangle,-9,15,1,0,0,1,-4,"[84,91,153,133,124,149,64,23,43,95]",-9,15,1,0,0,0,66,66,3,1,Red,Red.jpg,DarkGreen,DarkGreen.jpg,,
