key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_19.keys,key_resp_19.rt,key_resp_10.keys,key_resp_10.rt,mouse_prac.x,mouse_prac.y,mouse_prac.leftButton,mouse_prac.midButton,mouse_prac.rightButton,mouse_prac.clicked_name,similarity,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_catch_prac.x,mouse_catch_prac.y,mouse_catch_prac.leftButton,mouse_catch_prac.midButton,mouse_catch_prac.rightButton,mouse_catch_prac.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,during_prac.thisRepN,during_prac.thisTrialN,during_prac.thisN,during_prac.thisIndex,during_prac.ran,trailimage1,trial1adress,trailimage2,trial2adress,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,response_time,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image1adress,image2,image2adress,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2bfa55937b6c0143766367,001,2021-12-06_03h17.57.310,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,144.0714594,5f2bfa55937b6c0143766367,61ad71e11ddd29ccf7a27d5b,61ad72b8676854484eba5da1,,,61,-49,1,0,0,response3disk,2.3606,-2,4,1,0,0,rectangle,-2,4,1,0,0,,-3,"[100,135,107,116,127,105,85,86,21,114]",-2,4,1,0,0,0,14,14,25,1,DarkGreen,DarkGreen.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2bfa55937b6c0143766367,001,2021-12-06_03h17.57.310,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,144.0714594,5f2bfa55937b6c0143766367,61ad71e11ddd29ccf7a27d5b,61ad72b8676854484eba5da1,,,-52,101,1,0,0,response7disk,1.5414,5,5,1,0,0,rectangle,5,5,1,0,0,,1,"[100,135,107,116,127,105,85,86,21,114]",5,5,1,0,0,0,15,15,78,1,Pink,Pink.jpg,DarkBlue,DarkBlue.jpg,,
,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2bfa55937b6c0143766367,001,2021-12-06_03h17.57.310,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,144.0714594,5f2bfa55937b6c0143766367,61ad71e11ddd29ccf7a27d5b,61ad72b8676854484eba5da1,,,57,-38,1,0,0,response3disk,4.9033,0,-3,1,0,0,rectangle,0,-3,1,0,0,,3,"[100,135,107,116,127,105,85,86,21,114]",0,-3,1,0,0,0,16,16,19,1,LightGreen,LightGreen.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2bfa55937b6c0143766367,001,2021-12-06_03h17.57.310,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,144.0714594,5f2bfa55937b6c0143766367,61ad71e11ddd29ccf7a27d5b,61ad72b8676854484eba5da1,,,97,41,1,0,0,response1disk,2.3613,3,-5,1,0,0,rectangle,3,-5,1,0,0,,2,"[100,135,107,116,127,105,85,86,21,114]",3,-5,1,0,0,0,17,17,58,1,Pink,Pink.jpg,Yellow,Yellow.jpg,,
,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2bfa55937b6c0143766367,001,2021-12-06_03h17.57.310,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,144.0714594,5f2bfa55937b6c0143766367,61ad71e11ddd29ccf7a27d5b,61ad72b8676854484eba5da1,,,-53,-29,1,0,0,response5disk,2.1528,17,2,1,0,0,rectangle,17,2,1,0,0,,2,"[100,135,107,116,127,105,85,86,21,114]",17,2,1,0,0,0,18,18,70,1,Purple,Purple.jpg,DarkGreen,DarkGreen.jpg,,
,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2bfa55937b6c0143766367,001,2021-12-06_03h17.57.310,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,144.0714594,5f2bfa55937b6c0143766367,61ad71e11ddd29ccf7a27d5b,61ad72b8676854484eba5da1,,,26,64,1,0,0,response1disk,0.8746,-4,-1,1,0,0,rectangle,-4,-1,1,0,0,,-4,"[100,135,107,116,127,105,85,86,21,114]",-4,-1,1,0,0,0,19,19,0,1,Red,Red.jpg,Red,Red.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2bfa55937b6c0143766367,001,2021-12-06_03h17.57.310,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,144.0714594,5f2bfa55937b6c0143766367,61ad71e11ddd29ccf7a27d5b,61ad72b8676854484eba5da1,,,-82,30,1,0,0,response7disk,1.3891,7,11,1,0,0,rectangle,-51,-103,1,0,0,-1,-1,"[100,135,107,116,127,105,85,86,21,114]",15,-4,1,0,0,0,20,20,33,1,Turquiose,Turquiose.jpg,Pink,Pink.jpg,response5disk_3,rectangle
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2bfa55937b6c0143766367,001,2021-12-06_03h17.57.310,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,144.0714594,5f2bfa55937b6c0143766367,61ad71e11ddd29ccf7a27d5b,61ad72b8676854484eba5da1,,,-92,70,1,0,0,response7disk,3.0906,4,-1,1,0,0,rectangle,4,-1,1,0,0,-1,2,"[100,135,107,116,127,105,85,86,21,114]",4,-1,1,0,0,0,21,21,76,1,Pink,Pink.jpg,LightBlue,LightBlue.jpg,,
,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2bfa55937b6c0143766367,001,2021-12-06_03h17.57.310,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,144.0714594,5f2bfa55937b6c0143766367,61ad71e11ddd29ccf7a27d5b,61ad72b8676854484eba5da1,,,-112,42,1,0,0,response7disk,1.5697,5,-19,1,0,0,rectangle,5,-19,1,0,0,-1,-2,"[100,135,107,116,127,105,85,86,21,114]",5,-19,1,0,0,0,22,22,12,1,Yellow,Yellow.jpg,Turquiose,Turquiose.jpg,,
,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2bfa55937b6c0143766367,001,2021-12-06_03h17.57.310,jm_natural_scene_simialrity_2-12-2021,2021.2.3,Win32,144.0714594,5f2bfa55937b6c0143766367,61ad71e11ddd29ccf7a27d5b,61ad72b8676854484eba5da1,,,49,-66,1,0,0,response3disk,2.8264,-10,5,1,0,0,rectangle,-10,5,1,0,0,-1,2,"[100,135,107,116,127,105,85,86,21,114]",-10,5,1,0,0,0,23,23,8,1,Red,Red.jpg,Purple,Purple.jpg,,
